categoryId,type,target,reading,meaning,example,exampleMeaning,question,optionA,optionB,optionC,optionD,answer
n2-change-progress,vocab,衰退,すいたい,decline,近年、この分野では衰退が急速に進んでいる。,In recent years decline has been progressing rapidly in this field.,What is the closest meaning of 「衰退」?,factor,interruption,decline,difference in response,2
n2-change-progress,vocab,変革,へんかく,reform,近年、この分野では変革が急速に進んでいる。,In recent years reform has been progressing rapidly in this field.,What is the closest meaning of 「変革」?,influence,reform,substitution,demand,1
n2-change-progress,vocab,改革,かいかく,reform,近年、この分野では改革が急速に進んでいる。,In recent years reform has been progressing rapidly in this field.,What is the closest meaning of 「改革」?,inevitability,valuable,reform,procedure,2
n2-change-progress,vocab,転換,てんかん,shift,近年、この分野では転換が急速に進んでいる。,In recent years shift has been progressing rapidly in this field.,What is the closest meaning of 「転換」?,shift,tendency,renewal,transition,0
n2-change-progress,vocab,移行,いこう,transition,近年、この分野では移行が急速に進んでいる。,In recent years transition has been progressing rapidly in this field.,What is the closest meaning of 「移行」?,transition,countermeasure,reception number,participant,0
n2-change-progress,vocab,変動,へんどう,fluctuation,近年、この分野では変動が急速に進んでいる。,In recent years fluctuation has been progressing rapidly in this field.,What is the closest meaning of 「変動」?,administrator,fluctuation,target,consultation desk,1
n2-change-progress,vocab,上昇,じょうしょう,rise,近年、この分野では上昇が急速に進んでいる。,In recent years rise has been progressing rapidly in this field.,What is the closest meaning of 「上昇」?,individual,issue,rise,shift,2
n2-change-progress,vocab,下降,かこう,fall,近年、この分野では下降が急速に進んでいる。,In recent years fall has been progressing rapidly in this field.,What is the closest meaning of 「下降」?,circumstances,verification,interpretation,fall,3
n2-change-progress,vocab,安定,あんてい,stability,近年、この分野では安定が急速に進んでいる。,In recent years stability has been progressing rapidly in this field.,What is the closest meaning of 「安定」?,stability,stagnation,response,pending status,0
n2-change-progress,vocab,不安定,ふあんてい,instability,近年、この分野では不安定が急速に進んでいる。,In recent years instability has been progressing rapidly in this field.,What is the closest meaning of 「不安定」?,instability,damage,advancement,personal,0
n2-change-progress,vocab,拡大,かくだい,expansion,近年、この分野では拡大が急速に進んでいる。,In recent years expansion has been progressing rapidly in this field.,What is the closest meaning of 「拡大」?,compromise,private,expansion,difference in response,2
n2-change-progress,vocab,縮小,しゅくしょう,reduction,近年、この分野では縮小が急速に進んでいる。,In recent years reduction has been progressing rapidly in this field.,What is the closest meaning of 「縮小」?,conversion,request,trigger,reduction,3
n2-change-progress,vocab,多様化,たようか,diversification,近年、この分野では多様化が急速に進んでいる。,In recent years diversification has been progressing rapidly in this field.,What is the closest meaning of 「多様化」?,discussion,understanding,diversification,social,2
n2-change-progress,vocab,高度化,こうどか,advancement,近年、この分野では高度化が急速に進んでいる。,In recent years advancement has been progressing rapidly in this field.,What is the closest meaning of 「高度化」?,exception,advancement,cancellation,public release,1
